"ZipCode";"Name"
"56310";"Quistinic"
"56500";"Radenac"
"56500";"Réguiny"
"56140";"Réminiac"
"56670";"Riantec"
"56350";"Rieux"
"56130";"La Roche-Bernard"
"56220";"Rochefort-en-Terre"
"56460";"Val d'Oust"
"56800";"Val d'Oust"
"56580";"Rohan"
"56110";"Roudouallec"
"56140";"Ruffiac"
"56110";"Le Saint"
"56140";"Saint-Abraham"
"56480";"Saint-Aignan"
"56500";"Saint-Allouestre"
"56450";"Saint-Armel"
"56890";"Saint-Avé"
"56150";"Saint-Barthélemy"
"56430";"Saint-Brieuc-de-Mauron"
"56480";"Sainte-Brigitte"
"56540";"Saint-Caradec-Trégomel"
"56140";"Saint-Congard"
"56130";"Saint-Dolay"
"56920";"Saint-Gérand"
"56730";"Saint-Gildas-de-Rhuys"
"56920";"Saint-Gonnery"
"56350";"Saint-Gorgon"
"56220";"Saint-Gravé"
"56460";"Saint-Guyomard"
"56700";"Sainte-Hélène"
"56220";"Saint-Jacut-les-Pins"
"56660";"Saint-Jean-Brévelay"
"56350";"Saint-Jean-la-Poterie"
"56140";"Saint-Laurent-sur-Oust"
"56430";"Saint-Léry"
"56380";"Saint-Malo-de-Beignon"
"56490";"Saint-Malo-des-Trois-Fontaines"
"56140";"Saint-Marcel"
"56200";"Saint-Martin-sur-Oust"
"56910";"Saint-Nicolas-du-Tertre"
"56250";"Saint-Nolff"
"56350";"Saint-Perreux"
"56470";"Saint-Philibert"
"56510";"Saint-Pierre-Quiberon"
"56120";"Saint-Servant"
"56300";"Saint-Thuriau"
"56540";"Saint-Tugdual"
"56350";"Saint-Vincent-sur-Oust"
"56370";"Sarzeau"
"56360";"Sauzon"
"56160";"Séglien"
"56860";"Séné"
"56460";"Sérent"
"56480";"Silfiac"
"56300";"Le Sourn"
"56250";"Sulniac"
"56450";"Surzur"
"56800";"Taupont"
"56130";"Théhillac"
"56450";"Theix-Noyalo"
"56370";"Le Tour-du-Parc"
"56140";"Tréal"
"56250";"Trédion"
"56250";"Treffléan"
"56430";"Tréhorenteuc"
"56490";"La Trinité-Porhoët"
"56470";"La Trinité-sur-Mer"
"56190";"La Trinité-Surzur"
"56000";"Vannes"
"56250";"La Vraie-Croix"
"56400";"Bono"
"56400";"Sainte-Anne-d'Auray"
"56540";"Kernascléden"
"57920";"Aboncourt"
"57590";"Aboncourt-sur-Seille"
"57560";"Abreschviller"
"57340";"Achain"
"57412";"Achen"
"57580";"Adaincourt"
"57380";"Adelange"
"57590";"Ajoncourt"
"57590";"Alaincourt-la-Côte"
"57670";"Albestroff"
"57440";"Algrange"
"57515";"Alsting"
"57660";"Altrippe"
"57730";"Altviller"
"57320";"Alzing"
"57865";"Amanvillers"
"57170";"Amelécourt"
"57360";"Amnéville"
"57580";"Ancerville"
"57130";"Ancy-Dornot"
"57440";"Angevillers"
"57640";"Antilly"
"57320";"Anzeling"
"57480";"Apach"
"57380";"Arraincourt"
"57640";"Argancy"
"57140";"Argancy"
"57580";"Arriance"
"57680";"Arry"
"57530";"Ars-Laquenexy"
"57130";"Ars-sur-Moselle"
"57405";"Arzviller"
"57790";"Aspach"
"57260";"Assenoncourt"
"57170";"Attilloncourt"
"57580";"Aube"
"57390";"Audun-le-Tiche"
"57685";"Augny"
"57590";"Aulnois-sur-Seille"
"57710";"Aumetz"
"57810";"Avricourt"
"57300";"Ay-sur-Moselle"
"57810";"Azoudange"
"57590";"Bacourt"
"57230";"Baerenthal"
"57690";"Bambiderstroff"
"57220";"Bannay"
"57050";"Le Ban-Saint-Martin"
"57830";"Barchain"
"57340";"Baronville"
"57450";"Barst"
"57260";"Bassing"
"57580";"Baudrecourt"
"57530";"Bazoncourt"
"57830";"Bébing"
"57580";"Béchy"
"57460";"Behren-lès-Forbach"
"57340";"Bellange"
"57670";"Bénestroff"
"57800";"Béning-lès-Saint-Avold"
"57570";"Berg-sur-Moselle"
"57660";"Bérig-Vintrange"
"57370";"Berling"
"57340";"Bermering"
"57930";"Berthelming"
"57310";"Bertrange"
"57550";"Berviller-en-Moselle"
"57220";"Bettange"
"57930";"Bettborn"
"57640";"Bettelainville"
"57800";"Betting"
"57410";"Bettviller"
"57580";"Beux"
"57570";"Beyren-lès-Sierck"
"57630";"Bezange-la-Petite"
"57320";"Bibiche"
"57635";"Bickenholtz"
"57260";"Bidestroff"
"57660";"Biding"
"57410";"Bining"
"57170";"Bioncourt"
"57220";"Bionville-sur-Nied"
"57930";"Belles-Forêts"
"57220";"Bisten-en-Lorraine"
"57660";"Bistroff"
"57230";"Bitche"
"57260";"Blanche-Église"
"57200";"Bliesbruck"
"57200";"Blies-Ébersing"
"57200";"Blies-Guersviller"
"57220";"Boucheporn"
"57655";"Boulange"
"57220";"Boulay-Moselle"
"57260";"Bourgaltroff"
"57810";"Bourdonnay"
"57370";"Bourscheid"
"57460";"Bousbach"
"57310";"Bousse"
"57230";"Bousseviller"
"57570";"Boust"
"57380";"Boustroff"
"57320";"Bouzonville"
"57340";"Bréhain"
"57720";"Breidenbach"
"57570";"Breistroff-la-Grande"
"57320";"Brettnach"
"57535";"Bronvaux"
"57220";"Brouck"
"57565";"Brouderdorff"
"57635";"Brouviller"
"57340";"Brulange"
"57420";"Buchy"
"57920";"Buding"
"57970";"Budling"
"57400";"Buhl-Lorraine"
"57170";"Burlioncourt"
"57220";"Burtoncourt"
"57450";"Cappel"
"57490";"Carling"
"57570";"Cattenom"
"57365";"Chailly-lès-Ennery"
"57170";"Chambrey"
"57580";"Chanville"
"57220";"Charleville-sous-Bois"
"57640";"Charly-Oradour"
"57340";"Château-Bréhain"
"57320";"Château-Rouge"
"57170";"Château-Salins"
"57170";"Château-Voué"
"57160";"Châtel-Saint-Germain"
"57320";"Chémery-les-Deux"
"57420";"Cheminot"
"57580";"Chenois"
"57420";"Chérisey"
"57245";"Chesny"
"57590";"Chicourt"
"57070";"Chieulles"
"57185";"Clouange"
"57800";"Cocheren"
"57530";"Coincy"
"57420";"Coin-lès-Cuvry"
"57420";"Coin-sur-Seille"
"57530";"Colligny-Maizery"
"57320";"Colmen"
"57220";"Condé-Northen"
"57340";"Conthil"
"57480";"Contz-les-Bains"
"57680";"Corny-sur-Moselle"
"57220";"Coume"
"57530";"Courcelles-Chaussy"
"57530";"Courcelles-sur-Nied"
"57590";"Craincourt"
"57690";"Créhange"
"57150";"Creutzwald"
"57260";"Cutting"
"57420";"Cuvry"
"57850";"Dabo"
"57550";"Dalem"
"57340";"Dalhain"
"57320";"Dalstein"
"57370";"Danne-et-Quatre-Vents"
"57820";"Dannelbourg"
"57590";"Delme"
"57220";"Denting"
"57260";"Desseling"
"57340";"Destry"
"57830";"Diane-Capelle"
"57980";"Diebling"
"57260";"Dieuze"
"57660";"Diffembach-lès-Hellimer"
"57925";"Distroff"
"57400";"Dolving"
"57260";"Domnom-lès-Dieuze"
"57590";"Donjeux"
"57810";"Donnelay"
"57320";"Ébersviller"
"57220";"Éblange"
"57230";"Éguelshardt"
"57340";"Eincheville"
"57690";"Elvange"
"57970";"Elzange"
"57415";"Enchenberg"
"57365";"Ennery"
"57330";"Entrange"
"57720";"Epping"
"57720";"Erching"
"57510";"Ernestviller"
"57660";"Erstroff"
"57330";"Escherange"
"57530";"Les Étangs"
"57412";"Etting"
"57460";"Etzling"
"57570";"Évrange"
"57640";"Failly"
"57550";"Falck"
"57290";"Fameck"
"57450";"Farébersviller"
"57450";"Farschviller"
"57380";"Faulquemont"
"57930";"Fénétrange"
"57280";"Fèves"
"57420";"Féy"
"57320";"Filstroff"
"57570";"Fixem"
"57320";"Flastroff"
"57635";"Fleisheim"
"57690";"Flétrange"
"57420";"Fleury"
"57365";"Flévy"
"57580";"Flocourt"
"57190";"Florange"
"57600";"Folkling"
"57730";"Folschviller"
"57590";"Fonteny"
"57650";"Fontoy"
"57600";"Forbach"
"57590";"Fossieux"
"57830";"Foulcrey"
"57220";"Fouligny"
"57420";"Foville"
"57670";"Francaltroff"
"57790";"Fraquelfing"
"57200";"Frauenberg"
"57320";"Freistroff"
"57590";"Frémery"
"57660";"Frémestroff"
"57170";"Fresnes-en-Saulnois"
"57660";"Freybouse"
"57800";"Freyming-Merlebach"
"57810";"Fribourg"
"57175";"Gandrange"
"57820";"Garrebourg"
"57570";"Gavisse"
"57260";"Gelucourt"
"57170";"Gerbécourt"
"57670";"Givrycourt"
"57530";"Glatigny"
"57620";"Goetzenbruck"
"57420";"Goin"
"57220";"Gomelange"
"57815";"Gondrexange"
"57680";"Gorze"
"57930";"Gosselming"
"57130";"Gravelotte"
"57170";"Grémecey"
"57660";"Gréning"
"57480";"Grindorff-Bizing"
"57520";"Grosbliederstroff"
"57410";"Gros-Réderching"
"57660";"Grostenquin"
"57510";"Grundviller"
"57510";"Guebenhouse"
"57260";"Guébestroff"
"57260";"Guéblange-lès-Dieuze"
"57430";"Le Val-de-Guéblange"
"57260";"Guébling"
"57310";"Guénange"
"57260";"Val-de-Bride"
"57470";"Guenviller"
"57260";"Guermange"
"57320";"Guerstling"
"57880";"Guerting"
"57380";"Guessling-Hémering"
"57690";"Guinglange"
"57220";"Guinkirchen"
"57670";"Guinzeling"
"57405";"Guntzviller"
"57340";"Haboudange"
"57570";"Hagen"
"57300";"Hagondange"
"57690";"Hallering"
"57480";"Halstroff"
"57970";"Basse-Ham"
"57880";"Ham-sous-Varsberg"
"57910";"Hambach"
"57170";"Hampont"
"57370";"Hangviller"
"57590";"Hannocourt"
"57580";"Han-sur-Nied"
"57230";"Hanviller"
"57630";"Haraucourt-sur-Seille"
"57550";"Hargarten-aux-Mines"
"57340";"Harprich"
"57870";"Harreberg"
"57870";"Hartzviller"
"57850";"Haselbourg"
"57230";"Haspelschiedt"
"57790";"Hattigny"
"57280";"Hauconcourt"
"57400";"Haut-Clocher"
"57650";"Havange"
"57700";"Hayange"
"57530";"Hayes"
"57430";"Hazembourg"
"57320";"Heining-lès-Bouzonville"
"57930";"Hellering-lès-Fénétrange"
"57660";"Hellimer"
"57220";"Helstroff"
"57690";"Hémilly"
"57830";"Héming"
"57820";"Henridorff"
"57450";"Henriville"
"57635";"Hérange"
"57790";"Hermelange"
"57580";"Herny"
"57830";"Hertzing"
"57400";"Hesse"
"57320";"Hestroff"
"57330";"Hettange-Grande"
"57400";"Hilbesheim"
"57510";"Hilsprich"
"57220";"Hinckange"
"57380";"Holacourt"
"57220";"Holling"
"57510";"Holving"
"57920";"Hombourg-Budange"
"57470";"Hombourg-Haut"
"57405";"Hommarting"
"57870";"Hommert"
"57670";"Honskirch"
"57490";"L'Hôpital"
"57510";"Hoste"
"57720";"Hottviller"
"57820";"Hultehouse"
"57990";"Hundling"
"57480";"Hunting"
"57830";"Ibigny"
"57970";"Illange"
"57400";"Imling"
"57970";"Inglange"
"57670";"Insming"
"57670";"Insviller"
"57990";"Ippling"
"57590";"Jallaucourt"
"57130";"Jouy-aux-Arches"
"57245";"Jury"
"57130";"Jussy"
"57630";"Juvelize"
"57590";"Juville"
"57412";"Kalhausen"
"57330";"Kanfen"
"57430";"Kappelkinger"
"57920";"Kédange-sur-Canner"
"57920";"Kemplich"
"57460";"Kerbach"
"57480";"Kerling-lès-Sierck"
"57830";"Kerprich-aux-Bois"
"57480";"Kirsch-lès-Sierck"
"57480";"Kirschnaumen"
"57430";"Kirviller"
"57920";"Klang"
"57240";"Knutange"
"57970";"Kœnigsmacker"
"57480";"Haute-Kontz"
"57970";"Kuntzig"
"57730";"Lachambre"
"57560";"Lafrimbolle"
"57810";"Lagarde"
"57410";"Lambach"
"57830";"Landange"
"57340";"Landroff"
"57790";"Laneuveville-lès-Lorquin"
"57590";"Laneuveville-en-Saulnois"
"57400";"Langatte"
"57810";"Languimberg"
"57660";"Laning"
"57530";"Laquenexy"
"57385";"Laudrefang"
"57480";"Laumesfeld"
"57480";"Launstroff"
"57660";"Lelling"
"57620";"Lemberg"
"57590";"Lemoncourt"
"57580";"Lemud"
"57720";"Lengelsheim"
"57670";"Léning"
"57580";"Lesse"
"57160";"Lessy"
"57810";"Ley"
"57660";"Leyviller"
"57630";"Lezey"
"57340";"Lidrezing"
"57230";"Liederschiedt"
"57420";"Liéhon"
"57260";"Lindre-Basse"
"57260";"Lindre-Haute"
"57590";"Liocourt"
"57635";"Lixheim"
"57520";"Lixing-lès-Rouhling"
"57660";"Lixing-lès-Saint-Avold"
"57670";"Lhor"
"57650";"Lommerange"
"57050";"Longeville-lès-Metz"
"57740";"Longeville-lès-Saint-Avold"
"57790";"Lorquin"
"57050";"Lorry-lès-Metz"
"57420";"Lorry-Mardigny"
"57670";"Lostroff"
"57670";"Loudrefing"
"57510";"Loupershouse"
"57720";"Loutzviller"
"57420";"Louvigny"
"57170";"Lubécourt"
"57590";"Lucy"
"57580";"Luppy"
"57935";"Luttange"
"57820";"Lutzelbourg"
"57730";"Macheren"
"57380";"Mainvillers"
"57530";"Maizeroy"
"57280";"Maizières-lès-Metz"
"57810";"Maizières-lès-Vic"
"57590";"Malaucourt-sur-Seille"
"57480";"Malling"
"57640";"Malroy"
"57480";"Manderen"
"57590";"Manhoué"
"57100";"Manom"
"57380";"Many"
"57535";"Marange-Silvange"
"57690";"Marange-Zondrange"
"57420";"Marieulles"
"57670";"Marimont-lès-Bénestroff"
"57155";"Marly"
"57630";"Marsal"
"57530";"Marsilly"
"57340";"Marthille"
"57140";"La Maxe"
"57660";"Maxstadt"
"57245";"Mécleuves"
"57220";"Mégange"
"57960";"Meisenthal"
"57320";"Menskirch"
"57480";"Merschweiller"
"57550";"Merten"
"57560";"Métairies-Saint-Quirin"
"57370";"Metting"
"57000";"Metz"
"57050";"Metz"
"57070";"Metz"
"57140";"Metz"
"57920";"Metzeresche"
"57940";"Metzervisse"
"57980";"Metzing"
"57070";"Mey"
"57370";"Mittelbronn"
"57930";"Mittersheim"
"57670";"Molring"
"57220";"Momerstroff"
"57420";"Moncheux"
"57810";"Moncourt"
"57300";"Mondelange"
"57570";"Mondorff"
"57920";"Monneren"
"57415";"Montbronn"
"57670";"Montdidier"
"57480";"Montenach"
"57950";"Montigny-lès-Metz"
"57860";"Montois-la-Montagne"
"57645";"Ogy-Montoy-Flanville"
"57530";"Ogy-Montoy-Flanville"
"57340";"Morhange"
"57600";"Morsbach"
"57170";"Morville-lès-Vic"
"57590";"Morville-sur-Nied"
"57160";"Moulins-lès-Metz"
"57770";"Moussey"
"57620";"Mouterhouse"
"57630";"Moyenvic"
"57250";"Moyeuvre-Grande"
"57250";"Moyeuvre-Petite"
"57260";"Mulcey"
"57670";"Munster"
"57220";"Narbéfontaine"
"57670";"Nébing"
"57670";"Nelling"
"57700";"Neufchef"
"57910";"Neufgrange"
"57830";"Neufmoulins"
"57670";"Neufvillage"
"57320";"Neunkirchen-lès-Bouzonville"
"57560";"Niderhoff"
"57565";"Niderviller"
"57930";"Niederstinzel"
"57220";"Niedervisse"
"57240";"Nilvange"
"57790";"Nitting"
"57645";"Noisseville"
"57140";"Norroy-le-Veneur"
"57855";"Norroy-le-Veneur"
"57645";"Nouilly"
"57720";"Nousseviller-lès-Bitche"
"57990";"Nousseviller-Saint-Nabor"
"57680";"Novéant-sur-Moselle"
"57320";"Oberdorff"
"57720";"Obergailbach"
"57930";"Oberstinzel"
"57220";"Obervisse"
"57170";"Obreck"
"57600";"Œting"
"57810";"Ommeray"
"57590";"Oriocourt"
"57720";"Ormersviller"
"57420";"Orny"
"57590";"Oron"
"57840";"Ottange"
"57220";"Ottonville"
"57970";"Oudrenne"
"57420";"Pagny-lès-Goin"
"57530";"Pange"
"57245";"Peltre"
"57410";"Petit-Réderching"
"57660";"Petit-Tenquin"
"57540";"Petite-Rosselle"
"57170";"Pettoncourt"
"57340";"Pévange"
"57370";"Phalsbourg"
"57230";"Philippsbourg"
"57220";"Piblange"
"57120";"Pierrevillers"
"57870";"Plaine-de-Walsch"
"57050";"Plappeville"
"57140";"Plesnois"
"57420";"Pommérieux"
"57420";"Pontoy"
"57380";"Pontpierre"
"57890";"Porcelette"
"57930";"Postroff"
"57420";"Pouilly"
"57420";"Pournoy-la-Chétive"
"57420";"Pournoy-la-Grasse"
"57590";"Prévocourt"
"57510";"Puttelange-aux-Lacs"
"57570";"Puttelange-lès-Thionville"
"57170";"Puttigny"
"57590";"Puzieux"
"57340";"Racrange"
"57410";"Rahling"
"57700";"Ranguevaux"
"57530";"Raville"
"57810";"Réchicourt-le-Château"
"57390";"Rédange"
"57445";"Réding"
"57320";"Rémelfang"
"57200";"Rémelfing"
"57480";"Rémeling"
"57550";"Rémering"
"57510";"Rémering-lès-Puttelange"
"57580";"Rémilly"
"57670";"Réning"
"57570";"Basse-Rentgen"
"57645";"Retonfey"
"57480";"Rettel"
"57230";"Reyersviller"
"57130";"Rezonville"
"57810";"Rhodes"
"57340";"Riche"
"57510";"Richeling"
"57270";"Richemont"
"57830";"Richeval"
"57720";"Rimling"
"57480";"Ritzing"
"57840";"Rochonvillers"
"57340";"Rodalbe"
"57570";"Rodemack"
"57410";"Rohrbach-lès-Bitche"
"57720";"Rolbing"
"57120";"Rombas"
"57930";"Romelfing"
"57860";"Roncourt"
"57230";"Roppeviller"
"57260";"Rorbach-lès-Dieuze"
"57800";"Rosbruck"
"57780";"Rosselange"
"57520";"Rouhling"
"57220";"Roupeldange"
"57330";"Roussy-le-Village"
"57160";"Rozérieulles"
"57310";"Rurange-lès-Thionville"
"57390";"Russange"
"57480";"Rustroff"
"57420";"Sailly-Achâtel"
"57500";"Saint-Avold"
"57640";"Sainte-Barbe"
"57530";"Sainte-Barbe"
"57580";"Saint-Epvre"
"57320";"Saint-François-Lacroix"
"57830";"Saint-Georges"
"57640";"Saint-Hubert"
"57930";"Saint-Jean-de-Bassel"
"57370";"Saint-Jean-Kourtzerode"
"57510";"Saint-Jean-Rohrbach"
"57070";"Saint-Julien-lès-Metz"
"57420";"Saint-Jure"
"57820";"Saint-Louis"
"57620";"Saint-Louis-lès-Bitche"
"57255";"Sainte-Marie-aux-Chênes"
"57260";"Saint-Médard"
"57855";"Saint-Privat-la-Montagne"
"57560";"Saint-Quirin"
"57130";"Sainte-Ruffine"
"57170";"Salonnes"
"57640";"Sanry-lès-Vigy"
"57530";"Sanry-sur-Nied"
"57430";"Sarralbe"
"57400";"Sarraltroff"
"57400";"Sarrebourg"
"57200";"Sarreguemines"
"57905";"Sarreinsming"
"57140";"Saulny"
"57370";"Schalbach"
"57412";"Schmittviller"
"57400";"Schneckenbusch"
"57350";"Schœneck"
"57230";"Schorbach"
"57320";"Schwerdorff"
"57720";"Schweyen"
"57160";"Scy-Chazelles"
"57420";"Secourt"
"57455";"Seingbouse"
"57280";"Semécourt"
"57290";"Serémange-Erzange"
"57530";"Servigny-lès-Raville"
"57640";"Servigny-lès-Sainte-Barbe"
"57480";"Sierck-les-Bains"
"57410";"Siersthal"
"57420";"Sillegny"
"57420";"Silly-en-Saulnois"
"57530";"Silly-sur-Nied"
"57420";"Solgne"
"57580";"Sorbey"
"57170";"Sotzeling"
"57960";"Soucht"
"57350";"Spicheren"
"57350";"Stiring-Wendel"
"57230";"Sturzelbronn"
"57340";"Suisse"
"57525";"Talange"
"57260";"Tarquimpol"
"57980";"Tenteling"
"57180";"Terville"
"57220";"Téterchen"
"57385";"Teting-sur-Nied"
"57450";"Théding"
"57380";"Thicourt"
"57580";"Thimonville"
"57100";"Thionville"
"57380";"Thonville"
"57590";"Tincry"
"57670";"Torcheville"
"57580";"Tragny"
"57300";"Trémery"
"57710";"Tressange"
"57385";"Tritteling-Redlach"
"57870";"Troisfontaines"
"57320";"Tromborn"
"57560";"Turquestein-Blancrupt"
"57270";"Uckange"
"57660";"Vahl-Ebersing"
"57670";"Vahl-lès-Bénestroff"
"57380";"Vahl-lès-Faulquemont"
"57340";"Vallerange"
"57970";"Valmestroff"
"57730";"Valmont"
"57220";"Valmunster"
"57340";"Vannecourt"
"57070";"Vantoux"
"57070";"Vany"
"57220";"Varize-Vaudoncourt"
"57880";"Varsberg"
"57560";"Vasperviller"
"57580";"Vatimont"
"57320";"Vaudreching"
"57130";"Vaux"
"57170";"Vaxy"
"57370";"Veckersviller"
"57920";"Veckring"
"57220";"Velving"
"57260";"Vergaville"
"57130";"Vernéville"
"57420";"Verny"
"57370";"Vescheim"
"57670";"Vibersviller"
"57630";"Vic-sur-Seille"
"57635";"Vieux-Lixheim"
"57690";"Haute-Vigneulles"
"57420";"Vigny"
"57640";"Vigy"
"57340";"Viller"
"57530";"Villers-Stoncourt"
"57340";"Villers-sur-Nied"
"57550";"Villing"
"57370";"Vilsberg"
"57130";"Vionville"
"57340";"Virming"
"57185";"Vitry-sur-Orne"
"57670";"Vittersbourg"
"57580";"Vittoncourt"
"57590";"Viviers"
"57580";"Voimhaut"
"57220";"Volmerange-lès-Boulay"
"57330";"Volmerange-les-Mines"
"57720";"Volmunster"
"57940";"Volstroff"
"57560";"Voyer"
"57640";"Vry"
"57420";"Vulmont"
"57720";"Waldhouse"
"57320";"Waldweistroff"
"57480";"Waldwisse"
"57720";"Walschbronn"
"57870";"Walscheid"
"57370";"Waltembourg"
"57200";"Wiesviller"
"57430";"Willerwald"
"57635";"Wintersbourg"
"57905";"Wittring"
"57320";"Vœlfling-lès-Bouzonville"
"57200";"Wœlfling-lès-Sarreguemines"
"57140";"Woippy"
"57915";"Woustviller"
"57170";"Wuisse"
"57630";"Xanrey"
"57590";"Xocourt"
"57830";"Xouaxange"
"57970";"Yutz"
"57340";"Zarbeling"
"57905";"Zetting"
"57370";"Zilling"
"57690";"Zimming"
"57260";"Zommange"
"57330";"Zoufftgen"
"57890";"Diesen"
"57970";"Stuckange"
"58110";"Achun"
"58200";"Alligny-Cosne"
"58230";"Alligny-en-Morvan"
"58110";"Alluy"
"58190";"Amazy"
"58270";"Anlezy"
"58450";"Annay"
"58800";"Anthien"
"58350";"Arbourse"
"58430";"Arleuf"
"58500";"Armes"
"58310";"Arquian"
"58700";"Arthel"
"58700";"Arzembouy"
"58420";"Asnan"
"58190";"Asnois"
"58110";"Aunay-en-Bazois"
"58700";"Authiou"
"58170";"Avrée"
"58300";"Avril-sur-Loire"
"58240";"Azy-le-Vif"
"58190";"Bazoches"
"58110";"Bazolles"
"58160";"Béard"
"58420";"Beaulieu"
"58700";"Beaumont-la-Ferrière"
"58270";"Beaumont-Sardolles"
"58210";"Beuvron"
"58110";"Biches"
"58270";"Billy-Chevannes"
"58500";"Billy-sur-Oisy"
"58310";"Bitry"
"58120";"Blismes"
"58330";"Bona"
"58310";"Bouhy"
"58140";"Brassy"
"58460";"Breugnon"
"58530";"Brèves"
"58110";"Brinay"
"58420";"Brinon-sur-Beuvron"
"58400";"Bulcy"
"58420";"Bussy-la-Pesle"
"58440";"La Celle-sur-Loire"
"58700";"La Celle-sur-Nièvre"
"58340";"Cercy-la-Tour"
"58800";"Cervon"
"58220";"Cessy-les-Bois"
"58140";"Chalaux"
"58420";"Challement"
"58000";"Challuy"
"58420";"Champallement"
"58210";"Champlemy"
"58700";"Champlin"
"58300";"Champvert"
"58400";"Champvoux"
"58240";"Chantenay-Saint-Imbert"
"58210";"La Chapelle-Saint-André"
"58400";"La Charité-sur-Loire"
"58300";"Charrin"
"58350";"Chasnay"
"58120";"Château-Chinon (Ville)"
"58120";"Château-Chinon (Campagne)"
"58350";"Châteauneuf-Val-de-Bargis"
"58110";"Châtillon-en-Bazois"
"58120";"Châtin"
"58400";"Chaulgnes"
"58120";"Chaumard"
"58800";"Chaumot"
"58700";"Chazeuil"
"58420";"Chevannes-Changy"
"58160";"Chevenon"
"58500";"Chevroches"
"58170";"Chiddes"
"58800";"Chitry-les-Mines"
"58110";"Chougny"
"58220";"Ciez"
"58270";"Cizely"
"58500";"Clamecy"
"58800";"La Collancelle"
"58350";"Colméry"
"58120";"Corancy"
"58800";"Corbigny"
"58210";"Corvol-d'Embernard"
"58460";"Corvol-l'Orgueilleux"
"58200";"Cosne-Cours-sur-Loire"
"58300";"Cossaye"
"58660";"Coulanges-lès-Nevers"
"58220";"Couloutre"
"58210";"Courcelles"
"58330";"Crux-la-Ville"
"58210";"Cuncy-lès-Varzy"
"58310";"Dampierre-sous-Bouhy"
"58300";"Decize"
"58300";"Devay"
"58340";"Diennes-Aubigny"
"58190";"Dirol"
"58120";"Dommartin"
"58350";"Dompierre-sur-Nièvre"
"58220";"Donzy"
"58530";"Dornecy"
"58390";"Dornes"
"58160";"Druy-Parigny"
"58230";"Dun-les-Places"
"58110";"Dun-sur-Grandry"
"58140";"Empury"
"58410";"Entrains-sur-Nohain"
"58800";"Epiry"
"58430";"Fâchin"
"58160";"La Fermeté"
"58270";"Fertrève"
"58170";"Fléty"
"58240";"Fleury-sur-Loire"
"58190";"Flez-Cuzy"
"58600";"Fourchambault"
"58250";"Fours"
"58270";"Frasnay-Reugny"
"58140";"Gâcogne"
"58600";"Garchizy"
"58150";"Garchy"
"58800";"Germenay"
"58320";"Germigny-sur-Loire"
"58230";"Gien-sur-Cure"
"58470";"Gimouille"
"58700";"Giry"
"58370";"Glux-en-Glenne"
"58230";"Gouloux"
"58420";"Grenois"
"58130";"Guérigny"
"58420";"Guipy"
"58800";"Héry"
"58160";"Imphy"
"58290";"Isenay"
"58330";"Jailly"
"58300";"Lamenay-sur-Loire"
"58240";"Langeron"
"58250";"Lanty"
"58370";"Larochemillay"
"58230";"Lavault-de-Frétoy"
"58290";"Limanton"
"58270";"Limon"
"58240";"Livry"
"58140";"Lormes"
"58380";"Lucenay-lès-Aix"
"58700";"Lurcy-le-Bourg"
"58240";"Luthenay-Uxeloup"
"58170";"Luzy"
"58190";"Lys"
"58260";"La Machine"
"58470";"Magny-Cours"
"58800";"Magny-Lormes"
"58190";"La Maison-Dieu"
"58400";"La Marche"
"58210";"Marcy"
"58140";"Marigny-l'Église"
"58240";"Mars-sur-Allier"
"58800";"Marigny-sur-Yonne"
"58180";"Marzy"
"58290";"Maux"
"58410";"Menestreau"
"58210";"Menou"
"58400";"Mesves-sur-Loire"
"58190";"Metz-le-Comte"
"58140";"Mhère"
"58170";"Millay"
"58190";"Moissy-Moulinot"
"58190";"Monceaux-le-Comte"
"58110";"Montapas"
"58250";"Montambert"
"58250";"Montaron"
"58700";"Montenoison"
"58110";"Mont-et-Marré"
"58130";"Montigny-aux-Amognes"
"58120";"Montigny-en-Morvan"
"58340";"Montigny-sur-Canne"
"58800";"Montreuillon"
"58230";"Montsauche-les-Settons"
"58420";"Moraches"
"58290";"Moulins-Engilbert"
"58800";"Mouron-sur-Yonne"
"58700";"Moussy"
"58230";"Moux-en-Morvan"
"58700";"Murlin"
"58440";"Myennes"
"58350";"Nannay"
"58400";"Narcy"
"58190";"Neuffontaines"
"58420";"Neuilly"
"58300";"Neuville-lès-Decize"
"58450";"Neuvy-sur-Loire"
"58000";"Nevers"
"58250";"La Nocle-Maulaix"
"58700";"Nolay"
"58190";"Nuars"
"58500";"Oisy"
"58370";"Onlay"
"58500";"Ouagne"
"58210";"Oudan"
"58110";"Ougny"
"58700";"Oulon"
"58130";"Vaux d'Amognes"
"58230";"Ouroux-en-Morvan"
"58210";"Parigny-la-Rose"
"58320";"Parigny-les-Vaux"
"58800";"Pazy"
"58220";"Perroy"
"58230";"Planchez"
"58170";"Poil"
"58130";"Poiseux"
"58200";"Pougny"
"58320";"Pougues-les-Eaux"
"58150";"Pouilly-sur-Loire"
"58140";"Pouques-Lormes"
"58500";"Pousseaux"
"58700";"Prémery"
"58360";"Préporché"
"58400";"Raveau"
"58250";"Rémilly"
"58500";"Rix"
"58110";"Rouy"
"58190";"Ruages"
"58470";"Saincaize-Meauce"
"58230";"Saint-Agnan"
"58310";"Saint-Amand-en-Puisaye"
"58150";"Saint-Andelain"
"58140";"Saint-André-en-Morvan"
